city_name,AQI,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,coord.lon,coord.lat,Year,Month
Santo Tomas,50.85542169,365.1477108,0.206787149,4.105542169,20.8153012,0.604216867,7.619156627,8.799477912,3.529317269,121.7645,17.3997,2024,7
Silay City,49.37349398,315.3481124,0.081164659,3.594297189,34.87562249,1.43562249,4.853614458,6.340722892,1.067389558,122.9667,10.8,2024,7
Sipalay,51.96787149,298.0352209,0.043172691,2.440923695,27.52425703,0.555261044,3.273212851,3.71686747,1.967991968,122.4042,9.7519,2024,7
Surigao City,48.65461847,272.706988,0.029678715,1.551967871,32.65502008,0.478192771,2.042570281,2.155863454,0.381084337,125.5,9.75,2024,7
Tabaco,51.64257028,343.545261,0.126586345,5.234578313,20.48257028,15.53911647,13.44971888,15.06839357,4.351004016,123.7336,13.3586,2024,7
Tabuk,51.46987952,268.9794779,0.053373494,1.720040161,16.33975904,0.338714859,4.190441767,4.692409639,2.007951807,121.4443,17.4189,2024,7
Tacloban City,50.35742972,314.2485944,0.075461847,3.456626506,20.03682731,0.921485944,5.31060241,6.097269076,1.470441767,125,11.25,2024,7
Tacurong,48.76305221,575.935743,0.70562249,6.892931727,18.71465863,0.869839357,16.24333333,18.02060241,6.987429719,124.6764,6.6925,2024,7
Tagaytay City,51.54216867,478.5076305,1.381044177,13.11417671,19.84216867,4.649156627,13.43465863,17.64361446,3.103052209,120.9337,14.1059,2024,7
Taguig,50.53815261,1558.593333,27.97718876,28.8039759,13.98654618,29.2524498,52.64562249,67.0746988,9.969156627,121.0792,14.5243,2024,7
Talisay,52.58232932,259.7373896,0.044538153,2.225983936,20.85144578,1.627228916,7.154457831,7.658072289,1.091405622,122.9226,14.1343,2024,7
Tanauan,48.31726908,603.631004,2.618674699,16.37124498,18.76827309,7.163092369,16.3824498,22.91546185,4.420562249,121.1498,14.0863,2024,7
Tandag,50.52610442,272.2979116,0.039076305,1.484939759,15.34959839,0.427951807,3.423413655,4.042088353,2.149799197,126.1986,9.0783,2024,7
Tangub,49.23293173,315.3481124,0.081164659,3.594297189,34.87562249,1.43562249,4.853614458,6.340722892,1.067389558,122.9306,10.6339,2024,7
Tanjay,51.05220884,325.5158635,0.096506024,2.789759036,19.01104418,0.563895582,6.323333333,7.3537751,5.661726908,123.1583,9.5153,2024,7
Tarlac City,50.06827309,570.2387149,0.806465863,10.63285141,25.71104418,2.366144578,17.70726908,20.36172691,6.001204819,120.5986,15.4889,2024,7
Tayabas,50.82329317,425.1289157,0.764939759,10.64730924,22.05546185,4.975341365,12.817751,19.50301205,2.986064257,121.5911,14.0289,2024,7
Toledo City,50.63453815,324.3297189,0.060281124,3.830722892,34.80574297,2.308594378,6.65188755,9.753574297,3.810682731,123.6333,10.3833,2024,7
Tuguegarao,51.13253012,368.2982329,0.129236948,3.662289157,20.6346988,0.59875502,7.716787149,8.916987952,4.431566265,121.7269,17.6131,2024,7
Urdaneta,48,582.933253,0.856144578,12.58345382,27.51148594,3.725100402,17.61931727,19.65875502,5.205180723,120.5711,15.9761,2024,7
Valencia,50.8313253,373.6064659,0.111485944,6.547068273,29.70787149,3.871967871,9.300281124,9.909718876,1.966907631,124.5725,11.1089,2024,7
Valenzuela,46.20080321,980.1785141,5.526666667,26.65863454,30.04248996,13.30373494,39.08718876,51.67,9.491044177,120.9667,14.7,2024,7
Victorias,46.92771084,308.7056627,0.042971888,2.458714859,34.40485944,1.039196787,4.38313253,5.493373494,0.838514056,123.0778,10.9,2024,7
Vigan,49.89558233,284.3024498,0.019759036,1.472128514,53.34650602,0.569638554,9.641405622,10.38216867,0.525341365,120.3869,17.5747,2024,7
Zamboanga City,52.45783133,363.7870683,0.641646586,8.194016064,17.55,2.347269076,4.036787149,5.090481928,4.033413655,122.0696,6.9135,2024,7
Alaminos,51.5483871,372.4280645,0.156290323,4.665846774,33.91883065,1.510120968,10.16157258,11.29189516,3.540564516,119.9811,16.1561,2024,8
Angeles City,51.56680162,542.6257085,0.482105263,9.134210526,25.88878543,3.2648583,20.94753036,23.34854251,9.692712551,120.5833,15.15,2024,8
Antipolo,52.34677419,618.5141532,0.734193548,9.959798387,28.29254032,2.227782258,22.16258065,24.4271371,6.405806452,121.19,15.6181,2024,8
Bacolod,50.02024291,282.0699595,0.021174089,1.458016194,24.95906883,0.729149798,4.177894737,4.617368421,1.360404858,123.5085,12.2285,2024,8
Bacoor,49.73684211,647.2281377,0.80562753,16.1217004,54.24311741,8.576680162,30.57360324,43.44947368,3.295748988,120.929,14.459,2024,8
Bago City,50.74596774,318.6989516,0.072298387,2.874596774,30.85100806,1.055403226,4.578346774,5.805564516,1.965766129,122.8333,10.5333,2024,8
Baguio,50.81451613,390.207621,0.110483871,4.524556452,31.78782258,1.813951613,11.51701613,12.83520161,2.190201613,120.5931,16.4164,2024,8
Bais,50.60887097,297.1510484,0.069637097,2.222298387,16.03891129,0.451008065,4.745403226,5.621209677,3.717217742,123.1228,9.5911,2024,8
Balanga,48.11693548,464.5149194,0.490040323,8.003629032,28.2221371,2.433145161,15.95217742,18.2025,3.491895161,120.5361,14.6761,2024,8
Batac City,47.8266129,277.6826613,0.02233871,1.006975806,46.41129032,0.342620968,4.995040323,5.45733871,0.435040323,120.5649,18.0554,2024,8
Batangas City,51.47580645,364.8503226,0.596895161,11.95935484,29.46004032,7.058306452,8.523225806,9.909516129,4.033669355,121.05,13.75,2024,8
Bayawan,49.97177419,289.6947581,0.0325,2.328629032,20.40391129,0.462016129,3.970443548,4.397620968,2.966693548,122.8011,9.3636,2024,8
Baybay,52.51612903,272.0160887,0.021774194,0.882862903,32.64169355,11.80778226,7.479475806,7.827016129,0.244274194,123.7135,13.4083,2024,8
Bayugan,48.25806452,281.3434677,0.079435484,2.572056452,15.64987903,0.656491935,4.07391129,4.674395161,1.266129032,125.7675,8.7561,2024,8
Bi?n,50.02419355,891.5594355,6.320645161,18.9091129,31.17572581,12.73854839,30.76346774,36.36004032,5.744153226,121.0807,14.3427,2024,8
Bislig,49.08467742,515.1079032,0.187379032,11.06165323,33.00604839,2.435766129,12.2521371,13.68830645,3.80125,125.0336,11.0725,2024,8
Bogo,51.91129032,293.8939919,0.037177419,3.20641129,33.35104839,1.53391129,4.712096774,5.240766129,1.373387097,124.0055,11.0517,2024,8
Borongan,52.91902834,262.7588664,0.028785425,2.029109312,20.65271255,0.659595142,3.075020243,3.430161943,0.444696356,125.4319,11.6081,2024,8
Butuan,49.53629032,285.0379839,0.02625,1.975806452,24.37278226,0.429758065,3.179919355,3.541774194,0.985645161,125.5436,8.9492,2024,8
Cabadbaran,54.58704453,279.8133603,0.021862348,1.457489879,28.63068826,0.345587045,2.66340081,2.91097166,0.589878543,125.5344,9.1236,2024,8
Cabanatuan City,48.64516129,706.1868145,1.166895161,10.9166129,27.76245968,2.259879032,26.46387097,28.83975806,3.685846774,120.9667,15.4833,2024,8
Cabuyao,50.66935484,891.5594355,6.320645161,18.9091129,31.17572581,12.73854839,30.76346774,36.36004032,5.744153226,121.1262,14.2726,2024,8
Cadiz,50.31048387,294.6477419,0.037701613,1.946693548,30.81919355,0.892782258,3.199919355,3.821330645,1.034072581,123.2856,10.9506,2024,8
Cagayan de Oro,50.41935484,388.4982258,0.113427419,5.347298387,36.2325,2.007096774,7.514637097,8.836854839,3.956169355,124.6472,8.4822,2024,8
Calaca,52.1733871,345.5096774,0.284153226,6.486532258,31.03959677,4.586935484,9.141290323,11.20866935,2.782862903,120.8133,13.9324,2024,8
Calamba,49.89919355,891.5594355,6.320645161,18.9091129,31.17572581,12.73854839,30.76346774,36.36004032,5.744153226,121.1653,14.2117,2024,8
Calapan,51.96370968,273.8064919,0.176209677,4.649354839,44.14673387,3.591854839,4.294435484,5.112903226,0.200967742,121.1803,13.4117,2024,8
Calbayog City,50.35887097,272.0631048,0.026048387,1.289516129,21.96145161,4.875725806,5.165685484,5.60733871,0.550483871,124.6,12.0667,2024,8
Caloocan City,50.33467742,843.7524597,1.607903226,21.53060484,41.83568548,9.219879032,36.32032258,49.22548387,9.634919355,120.9667,14.65,2024,8
Candon,54.26209677,310.8797177,0.052217742,1.70641129,47.24641129,0.789395161,7.419475806,7.936612903,0.80983871,120.4517,17.1947,2024,8
Canlaon,50.74596774,403.7205645,0.160927419,6.198951613,19.97262097,1.126814516,9.121653226,9.982217742,5.572419355,123.1964,10.3864,2024,8
Carcar,50.96774194,292.978871,0.044596774,3.383225806,25.14798387,2.107540323,4.391733871,6.610564516,3.875201613,123.6402,10.1061,2024,8
Carmona,51.75806452,891.5594355,6.320645161,18.9091129,31.17572581,12.73854839,30.76346774,36.36004032,5.744153226,121.0576,14.3132,2024,8
Catbalogan,49.97580645,293.2481048,0.032298387,1.989274194,32.48528226,1.019072581,4.103387097,4.527701613,1.015362903,124.8861,11.7753,2024,8
Cauayan,50.14516129,472.1057258,0.23858871,6.301451613,24.70375,1.125604839,12.80895161,14.73745968,16.85209677,121.7725,16.9347,2024,8
Cavite City,51.15322581,647.7677823,0.802379032,16.10435484,54.22915323,8.563709677,30.6291129,43.4933871,3.293830645,120.9169,14.4825,2024,8
Cebu City,51.66532258,434.5954032,0.242580645,8.268508065,21.16907258,5.242056452,11.25512097,14.8341129,7.777741935,123.8907,10.3167,2024,8
City of Marikina,52.21774194,1249.275645,9.598790323,27.38669355,28.27689516,19.99008065,51.76032258,66.96725806,9.913266129,121.1,14.6333,2024,8
City of Masbate,51.63709677,282.1035081,0.02108871,1.459475806,24.97669355,0.727258065,4.178104839,4.61733871,1.36266129,123.5833,12.3333,2024,8
City of Passi,50.25403226,577.0196774,1.226370968,7.798346774,16.78875,1.594516129,15.83491935,17.99165323,7.269556452,122.65,11.15,2024,8
City of Sorsogon,52.11693548,308.2614113,0.037177419,2.563790323,22.09540323,4.341733871,7.024274194,7.697177419,2.201532258,123.9833,12.9833,2024,8
Cotabato,47.59274194,331.2629839,0.061895161,2.7375,19.14774194,0.376451613,5.310564516,6.210927419,2.748951613,124.2464,7.2236,2024,8
Dagupan,51.38306452,303.5037097,0.055483871,2.055080645,19.39354839,0.409959677,4.8525,5.268951613,2.371774194,121.5047,17.7061,2024,8
Danao,50.32258065,382.4685484,0.157822581,7.65233871,26.81383065,3.824677419,9.299798387,10.89931452,3.043870968,124.0272,10.5208,2024,8
Dapitan,47.83467742,434.5954032,0.242580645,8.268508065,21.16907258,5.242056452,11.25512097,14.8341129,7.777741935,123.9469,10.2706,2024,8
Dasmari?s,50.22983871,515.956129,0.436048387,10.23564516,42.38782258,4.620080645,18.28072581,22.4225,1.755362903,120.9367,14.3294,2024,8
Davao,49.68145161,550.222621,1.082298387,15.88294355,24.92258065,5.096370968,9.154516129,10.9878629,6.178346774,125.6128,7.0731,2024,8
Digos,49.36693548,304.6946371,0.054395161,2.661572581,20.57310484,0.424596774,3.778266129,4.292217742,1.60233871,125.3572,6.7497,2024,8
Dipolog,50.25806452,261.4170161,0.019637097,0.805604839,27.33298387,0.266290323,1.606532258,1.828709677,0.559919355,123.3414,8.5894,2024,8
Dumaguete,53.75806452,280.2330645,0.053709677,2.770806452,20.73173387,1.288387097,3.585040323,4.140201613,2.613548387,123.3081,9.3103,2024,8
El Salvador,46.85887097,293.5842339,0.035201613,2.156169355,32.81544355,1.045282258,3.985443548,4.44733871,1.859314516,124.5225,8.5631,2024,8
Escalante,51.6733871,301.081129,0.035362903,1.71983871,32.83483871,0.624112903,3.839354839,4.793709677,1.014717742,123.4992,10.8403,2024,8
Gapan,51.33064516,795.9855645,1.276451613,12.24854839,27.31633065,2.51141129,31.19294355,35.7496371,5.665080645,120.9464,15.3072,2024,8
General Santos,50.96370968,369.9310887,0.116330645,3.822701613,14.80189516,0.622379032,6.65983871,7.419395161,3.029556452,125.1717,6.1128,2024,8
General Trias,51.29435484,515.956129,0.436048387,10.23564516,42.38782258,4.620080645,18.28072581,22.4225,1.755362903,120.8817,14.3869,2024,8
Gingoog City,50.64112903,264.7281452,0.019153226,1.14516129,32.00016129,0.350645161,2.005483871,2.209153226,0.719596774,125.1167,8.8333,2024,8
Himamaylan,50.70967742,369.2243952,0.085443548,4.006290323,28.25326613,0.811733871,7.858669355,9.011290323,4.108225806,122.8706,10.0989,2024,8
Ilagan,47.62903226,538.9173387,0.292258065,5.948185484,27.05737903,0.784233871,15.11883065,16.42008065,7.204032258,121.8892,17.1485,2024,8
Iligan City,49.2983871,306.451371,0.062903226,3.37733871,32.78435484,2.382217742,4.409032258,5.035806452,1.079516129,124.4,8.25,2024,8
Iloilo City,50.11290323,447.2740726,0.672137097,5.616572581,18.37209677,1.227903226,9.701733871,11.04274194,6.29733871,122.55,10.75,2024,8
Imus,49,647.7677823,0.802379032,16.10435484,54.22915323,8.563709677,30.6291129,43.4933871,3.293830645,120.9367,14.4297,2024,8
Iriga City,51.93951613,362.4277419,0.083387097,3.716532258,21.94064516,11.11862903,13.62556452,14.80806452,4.11875,123.4167,13.4167,2024,8
Isabela,51.25806452,328.3897984,0.068709677,2.609637097,32.26834677,0.773064516,5.917016129,6.80608871,2.534475806,122.9888,10.2048,2024,8
Kabankalan,51.43951613,397.0444355,0.166774194,5.554758065,20.94112903,1.062016129,8.83233871,9.846975806,6.114314516,122.8122,9.9889,2024,8
Kidapawan,50.75403226,575.0143548,0.41266129,11.36024194,23.7766129,2.105967742,16.53387097,18.87548387,15.53475806,125.0894,7.0083,2024,8
Koronadal,48.20967742,542.9145565,0.167822581,8.516169355,21.53721774,1.451532258,13.44270161,15.61008065,11.55560484,124.8469,6.5031,2024,8
La Carlota,48.67741935,318.6989516,0.072298387,2.874596774,30.85100806,1.055403226,4.578346774,5.805564516,1.965766129,122.9208,10.4233,2024,8
Lamitan,51.85887097,253.0183871,0.081008065,3.346048387,14.05475806,0.622137097,2.583508065,3.029274194,2.889072581,125.7022,6.0872,2024,8
Laoag,48.5483871,277.6826613,0.02233871,1.006975806,46.41129032,0.342620968,4.995040323,5.45733871,0.435040323,120.5936,18.1989,2024,8
Lapu-Lapu City,48.53629032,434.5954032,0.242580645,8.268508065,21.16907258,5.242056452,11.25512097,14.8341129,7.777741935,123.9494,10.3103,2024,8
Las Pi?s,49.58467742,647.7677823,0.802379032,16.10435484,54.22915323,8.563709677,30.6291129,43.4933871,3.293830645,120.9828,14.4506,2024,8
Legazpi City,50.02016129,340.1999194,0.088266129,3.149516129,20.72943548,8.07891129,11.04100806,11.93794355,1.79358871,123.7333,13.1333,2024,8
Ligao,47.72983871,317.1579032,0.036048387,1.956693548,26.81975806,9.142701613,10.76879032,11.38350806,0.920282258,123.5325,13.2403,2024,8
Lipa City,54.84677419,329.5268548,0.344153226,8.994717742,34.82092742,7.309959677,8.006532258,10.15657258,2.406774194,121.1667,13.95,2024,8
Lucena,51.58064516,447.8794758,0.709919355,4.934475806,15.53879032,0.905887097,10.55516129,11.86495968,4.9725,122.5967,10.8794,2024,8
Maasin,52.91129032,447.8794758,0.709919355,4.934475806,15.53879032,0.905887097,10.55516129,11.86495968,4.9725,122.4347,10.8925,2024,8
Mabalacat City,49.37096774,514.5830645,0.681572581,7.572177419,25.07951613,2.12233871,17.8846371,19.80923387,6.247580645,120.5736,15.2216,2024,8
Makati City,52.89516129,1485.294476,15.04266129,33.24729839,33.43766129,25.59225806,62.73657258,76.64754032,9.40766129,121.0327,14.5503,2024,8
Malabon,52.71774194,290.1255242,0.05858871,1.979032258,44.14407258,1.977298387,8.209959677,9.295564516,0.204556452,119.9379,15.6361,2024,8
Malaybalay,50.86290323,347.9322581,0.104435484,5.979879032,13.10741935,0.822741935,6.791290323,8.251854839,6.830483871,125.0833,8.15,2024,8
Malolos,48.76612903,872.7029839,2.363467742,18.78798387,31.14596774,6.802580645,34.94076613,44.31721774,11.77850806,120.8117,14.8419,2024,8
Mandaluyong City,47.7983871,1485.294476,15.04266129,33.24729839,33.43766129,25.59225806,62.73657258,76.64754032,9.40766129,121.0409,14.5832,2024,8
Mandaue City,53.89112903,434.5954032,0.242580645,8.268508065,21.16907258,5.242056452,11.25512097,14.8341129,7.777741935,123.9333,10.3333,2024,8
Manila,49.13709677,843.7524597,1.607903226,21.53060484,41.83568548,9.219879032,36.32032258,49.22548387,9.634919355,120.9822,14.6042,2024,8
Marawi,50.20967742,503.2910887,0.436774194,9.72233871,17.19600806,1.738951613,14.49616935,16.75834677,16.65818548,124.2928,7.9986,2024,8
Mati,48.46370968,258.9202419,0.029072581,1.229274194,31.25790323,0.431814516,1.561209677,1.662782258,0.293951613,125.4708,9.7339,2024,8
Meycauayan,49.33870968,843.7524597,1.607903226,21.53060484,41.83568548,9.219879032,36.32032258,49.22548387,9.634919355,120.9608,14.7369,2024,8
Mu?z,50.65725806,630.7487903,1.116895161,10.13544355,28.5378629,2.411370968,22.40830645,25.33818548,5.457580645,120.9031,15.7161,2024,8
Naga,51.47580645,318.0194758,0.05391129,2.399395161,23.13080645,4.040120968,9.053467742,9.789596774,1.810967742,123.1814,13.6192,2024,8
Navotas,50.16935484,843.7524597,1.607903226,21.53060484,41.83568548,9.219879032,36.32032258,49.22548387,9.634919355,120.95,14.6667,2024,8
Olongapo,47.33467742,341.0009274,0.054637097,2.642298387,29.63979839,0.988709677,10.72403226,12.05745968,1.573709677,120.2828,14.8292,2024,8
Ormoc,46.05645161,408.1079839,0.167822581,8.082580645,22.74,3.63266129,10.16766129,11.52290323,4.603104839,124.6075,11.0064,2024,8
Oroquieta,51.78629032,291.0402823,0.022459677,1.653508065,23.12604839,0.331209677,2.941774194,3.424758065,1.929919355,123.8044,8.4858,2024,8
Ozamiz City,50.14516129,327.8444758,0.078467742,4.329637097,17.60653226,0.879193548,4.722580645,5.54516129,3.738467742,123.8333,8.15,2024,8
Pagadian,48.4233871,402.065,0.195443548,7.297983871,14.60125,1.359475806,8.256693548,9.337217742,9.124959677,123.437,7.8257,2024,8
Palayan City,50.14112903,909.0422581,1.95608871,18.34375,27.48669355,4.454919355,34.41334677,37.76967742,15.39306452,121.0833,15.55,2024,8
Panabo,49.43548387,420.9347177,0.33641129,9.29141129,20.2203629,2.508629032,8.163266129,9.741975806,3.694556452,125.6842,7.3081,2024,8
Paranaque City,50.58467742,1485.294476,15.04266129,33.24729839,33.43766129,25.59225806,62.73657258,76.64754032,9.40766129,121.0175,14.4816,2024,8
Pasig,52.19758065,1485.294476,15.04266129,33.24729839,33.43766129,25.59225806,62.73657258,76.64754032,9.40766129,121.065,14.587,2024,8
Puerto Princesa City,49.97177419,254.5995565,0.027862903,1.646370968,20.60649194,0.520201613,1.631048387,1.892983871,0.727580645,118.7333,9.7333,2024,8
Quezon City,49.04435484,1249.275645,9.598790323,27.38669355,28.27689516,19.99008065,51.76032258,66.96725806,9.913266129,121.0333,14.6333,2024,8
Roxas,47.16935484,432.3885887,0.132258065,4.482943548,22.47979839,0.680483871,11.14423387,12.38657258,5.828830645,121.6201,17.1189,2024,8
Sagay,52.58467742,301.081129,0.035362903,1.71983871,32.83483871,0.624112903,3.839354839,4.793709677,1.014717742,123.4242,10.9447,2024,8
Samal,51.14112903,464.5149194,0.490040323,8.003629032,28.2221371,2.433145161,15.95217742,18.2025,3.491895161,120.5431,14.7678,2024,8
San Carlos,52.16532258,706.1868145,1.166895161,10.9166129,27.76245968,2.259879032,26.46387097,28.83975806,3.685846774,120.8931,15.5448,2024,8
San Fernando,47.36290323,318.5171371,0.075645161,2.265403226,50.62584677,1.430564516,9.137016129,10.39975806,0.368266129,120.3166,16.6159,2024,8
San Jose,50.52822581,404.7096371,0.07358871,3.082943548,23.07483871,0.425806452,8.992056452,10.09399194,2.76983871,121.8712,17.8927,2024,8
San Jose del Monte,48.85080645,716.8464919,1.787419355,15.2028629,29.08145161,6.584072581,28.03471774,38.52467742,8.157741935,121.0453,14.8139,2024,8
San Juan,50.3266129,315.1864516,0.030564516,1.702580645,40.66528226,0.446532258,7.043709677,7.567822581,1.645887097,120.4583,17.7422,2024,8
San Pablo,45.91532258,843.4700806,3.969395161,17.72741935,30.55733871,6.60608871,29.37983871,36.98959677,13.10383065,120.6197,14.9696,2024,8
San Pedro,53.91129032,487.0593145,0.144516129,5.293629032,27.12959677,0.747137097,12.30383065,13.75907258,7.021653226,121.8833,17.2,2024,8
Santa Rosa,48.86290323,706.1868145,1.166895161,10.9166129,27.76245968,2.259879032,26.46387097,28.83975806,3.685846774,120.9378,15.4238,2024,8
Santiago,49.00403226,305.7245161,0.039395161,1.490524194,45.39451613,0.596008065,7.138185484,7.635443548,0.884475806,120.4449,17.2939,2024,8
Santo Tomas,50.46774194,419.4272984,0.115967742,4.124193548,23.88133065,0.645806452,10.27266129,11.44875,3.685322581,121.7645,17.3997,2024,8
